Amplitude,Electric current,0
Amplitude,Crest (physics),1
Refractive index,reflection (physics),0
Refractive index,telescope,0
Refractive index,Geometrical optics,1
Refractive index,Ray (optics),0
Refractive index,Angle of incidence,0
Refractive index,Electromagnetic radiation,0
Refractive index,Total internal reflection,0
speed,Refractive index,1
Refractive index,Length,0
Refractive index,Mass,0
Refractive index,Force,0
Refractive index,Energy,0
Refractive index,Distance,0
Refractive index,electric field,0
Refractive index,Temperature,0
Refractive index,Wave,0
refraction,Refractive index,1
wave,Refractive index,1
Refractive index,electromagnetic spectrum,0
Refractive index,Laser,0
Refractive index,Metre,0
Refractive index,Frequency,0
Refractive index,transverse wave,0
Refractive index,dispersion (optics),0
Wavelength,Refractive index,1
Refractive index,Snell's law,0
Refractive index,color,0
Refractive index,real image,0
Refractive index,optical microscope,0
Refractive index,scattering,0
Power (physics),intensity (physics),0
Power (physics),kilogram,0
velocity,Power (physics),1
Power (physics),Length,0
Power (physics),Physics,0
Force,Power (physics),1
potential energy,mechanical energy,1
Energy,mechanical energy,1
mechanical energy,Kinetic energy,0
mechanical energy,velocity,0
mechanical energy,Energy level,0
mechanical energy,Distance,0
mechanical energy,collision,0
mechanical energy,Gravitational field,0
mechanical energy,Mass,0
mechanical energy,euclidean vector,0
Force,mechanical energy,1
inelastic collision,Elastic collision,0
friction,inelastic collision,1
inelastic collision,velocity,0
Energy,inelastic collision,1
inelastic collision,mechanical energy,0
inelastic collision,Le Sage's theory of gravitation,0
inelastic collision,collision,1
inelastic collision,Mass,0
dielectric,reflection (physics),0
dielectric,electromagnetic spectrum,0
dielectric,Insulator (electricity),0
dielectric,torque,0
dielectric,velocity,0
dielectric,Refractive index,0
dielectric,Distance,0
dielectric,Energy,0
dielectric,specular reflection,0
dielectric,capacitance,1
electric field,dielectric,1
dielectric,Voltage,0
dielectric,Temperature,0
dielectric,magnet,0
dielectric,Frequency,0
dielectric,Physics,0
dielectric,Hertz,0
dielectric,dispersion (optics),0
Le Sage's theory of gravitation,Wavelength,0
Le Sage's theory of gravitation,Elastic collision,0
Energy,Le Sage's theory of gravitation,1
collision,Le Sage's theory of gravitation,1
Le Sage's theory of gravitation,Laser,0
Le Sage's theory of gravitation,velocity,0
Le Sage's theory of gravitation,Distance,0
Le Sage's theory of gravitation,Coulomb,0
Gravity,Le Sage's theory of gravitation,1
speed,Le Sage's theory of gravitation,1
Le Sage's theory of gravitation,gravity,0
Le Sage's theory of gravitation,Temperature,0
Le Sage's theory of gravitation,planet,0
Mass,Le Sage's theory of gravitation,1
Force,Le Sage's theory of gravitation,1
Elastic collision,collision,1
collision,velocity,0
collision,Distance,0
inelastic collision,collision,1
collision,Le Sage's theory of gravitation,0
collision,planet,0
Force,collision,1
Energy,Electrical resistance and conductance,1
Electrical resistance and conductance,ohm,0
Electrical resistance and conductance,Metre,0
Electrical resistance and conductance,Distance,0
Voltage,Electrical resistance and conductance,1
joule,Electrical resistance and conductance,1
Electrical resistance and conductance,Electric current,1
Temperature,Electrical resistance and conductance,1
Electrical resistance and conductance,Ohmmeter,0
Electrical resistance and conductance,Length,0
Electrical resistance and conductance,Series and parallel circuits,1
Electrical resistance and conductance,Force,0
Force,contact force,1
lever,Energy,0
lever,Work (physics),0
lever,torque,1
lever,Power (physics),0
Distance,lever,1
lever,Length,0
lever,velocity,0
Force,lever,1
Temperature,Creep (deformation),1
magnet,torque,0
magnet,Electromagnetic radiation,0
magnet,Compass,0
magnet,field (physics),0
magnet,Length,0
magnet,magnetic field,1
magnet,Mass,0
magnet,euclidean vector,0
Force,magnet,1
magnet,potential energy,0
Energy,magnet,1
magnet,kilogram,0
magnet,Distance,0
magnet,electric field,0
magnet,Voltage,0
magnet,Temperature,0
magnet,Wave,0
magnet,mechanical energy,0
magnet,Electrical resistance and conductance,0
magnet,magnetism,1
magnet,Electric current,0
magnet,Field line,0
Sound,Sonic boom,1
Sound,Sound intensity,1
Frequency,Wavelength,0
Frequency,Energy,0
Frequency,Doppler effect,0
Frequency,Metre,0
Frequency,Wave,0
Frequency,Hertz,0
Frequency,Absorption spectroscopy,0
Scalar (mathematics),euclidean vector,0
Scalar (mathematics),Distance,0
Stiffness,Hooke's law,0
Stiffness,Creep (deformation),0
Stiffness,Length,0
Force,Stiffness,1
Hertz,Wavelength,0
Hertz,electromagnetic spectrum,0
Hertz,kilogram,0
Hertz,velocity,0
Electromagnetic radiation,Hertz,1
Hertz,Wave,1
Frequency,Hertz,1
Hertz,Musical tone,0
Wave,transverse wave,1
transverse wave,Ray (optics),0
transverse wave,electromagnetic spectrum,0
wave,transverse wave,1
transverse wave,Equations of motion,0
Wavelength,dispersion (optics),1
dispersion (optics),Geometrical optics,0
dispersion (optics),Distance,0
dispersion (optics),refracting telescope,0
dispersion (optics),Length,0
dispersion (optics),velocity,0
wave,dispersion (optics),1
Phase velocity,dispersion (optics),1
magnetism,Energy,0
magnetism,Length,0
magnetism,Metre,0
magnetism,Compass,0
magnetism,velocity,0
magnet,magnetism,1
magnetism,Coulomb,0
magnetism,capacitance,0
magnetism,Le Sage's theory of gravitation,0
magnetism,Voltage,0
magnetism,Coulomb's law,0
magnetism,Electric current,0
Temperature,magnetism,1
magnetic field,magnetism,1
electron,magnetism,1
magnetism,Field line,0
magnetism,field (physics),0
Force,magnetism,1
speed,Wavelength,1
Wavelength,Doppler effect,0
Wavelength,Snell's law,0
Wavelength,Interference (wave propagation),0
Wavelength,Light,0
Amplitude,Wavelength,1
Wavelength,Refractive index,0
Wavelength,scattering,0
wave,Wavelength,1
Wavelength,Absorption spectroscopy,0
Wavelength,dispersion (optics),0
Wavelength,Snell's law,1
Snell's law,reflection (physics),0
Snell's law,Electromagnetic radiation,0
Snell's law,telescope,0
Snell's law,Geometrical optics,1
Snell's law,Ray (optics),1
Angle of incidence,Snell's law,1
Refractive index,Snell's law,1
Snell's law,refracting telescope,0
Snell's law,Total internal reflection,0
speed,Snell's law,1
Snell's law,Length,0
Snell's law,velocity,0
Snell's law,Wave,0
refraction,Snell's law,1
Snell's law,dispersion (optics),0
potential energy,Elastic collision,1
Relative velocity,Elastic collision,1
Energy,Elastic collision,1
Inertial frame of reference,Elastic collision,1
Elastic collision,Kinetic energy,0
velocity,Elastic collision,1
Elastic collision,Distance,0
Elastic collision,mechanical energy,0
Elastic collision,collision,1
Elastic collision,Mass,0
Force,Elastic collision,1
Wavelength,Doppler effect,1
velocity,Doppler effect,1
wave,Doppler effect,1
speed,Doppler effect,1
ohm's law,Voltage,1
ohm's law,Electrical resistance and conductance,1
ohm's law,ohm,1
ohm's law,Electromotive Force,1
ohm's law,magnetic field,0
ohm,Power (physics),0
ohm,velocity,0
ohm,kilogram,0
ohm,Coulomb,0
ohm,Metre,0
Scalar multiplication,position (vector),0
Scalar multiplication,Scalar (mathematics),1
Transmission medium,Wave,0
Transmission medium,electromagnetic spectrum,0
color,dispersion (optics),0
vector (mathematics and physics),position (vector),1
vector (mathematics and physics),velocity,0
vector (mathematics and physics),Scalar (mathematics),0
vector (mathematics and physics),euclidean vector,1
Pigment,color,0
Pigment,Light,0
Pigment,Subtractive color,0
Pigment,Wavelength,0
origin (mathematics),position (vector),1
origin (mathematics),Motion graphs and derivatives,1
origin (mathematics),euclidean vector,0
Diffraction,Wavelength,0
Diffraction,Interference (wave propagation),0
Diffraction,Refractive index,0
Diffraction,specular reflection,0
Diffraction,optical microscope,0
Diffraction,scattering,0
Diffraction,Plane mirror,0
Diffraction,field (physics),0
Diffraction,electron,0
Diffraction,wave,1
Diffraction,transverse wave,0
Diffraction,dispersion (optics),0
specular reflection,Wavelength,0
reflection (physics),specular reflection,1
specular reflection,Ray (optics),0
Angle of incidence,specular reflection,1
specular reflection,Refractive index,0
specular reflection,Distance,0
specular reflection,Total internal reflection,0
specular reflection,Plane mirror,0
Light,specular reflection,1
specular reflection,refraction,0
specular reflection,Wave,0
specular reflection,mirror image,0
wave,specular reflection,1
specular reflection,euclidean vector,0
optical microscope,Wavelength,0
Wavelength,scattering,1
scattering,Energy,0
scattering,Laser,0
scattering,velocity,0
scattering,collision,0
scattering,Light,0
wave,scattering,1
reflection (physics),Plane mirror,1
Plane mirror,Geometrical optics,0
Plane mirror,Ray (optics),0
Plane mirror,real image,0
Plane mirror,Length,0
Plane mirror,virtual image,1
Plane mirror,mirror image,0
electrostatics,Coulomb's law,1
electrostatics,Coulomb,0
electrostatics,Physics,1
electrostatics,Electric current,0
electrostatics,Force,0
Coulomb's law,Coulomb,0
Coulomb's law,field (physics),0
Coulomb's law,Force,0
Electrical conductor,dielectric,0
Electrical conductor,electromagnetic spectrum,0
Electrical conductor,Metre,0
Electrical conductor,Electromagnetic radiation,0
Electrical conductor,Electroscope,0
Electrical conductor,capacitance,0
Electrical conductor,electric field,0
Electrical conductor,electrostatics,1
Electrical conductor,Electrical resistance and conductance,0
Electrical conductor,Electric current,1
Electrical conductor,Insulator (electricity),0
Electrical conductor,electron,1
Electrical conductor,Physics,1
Electric current,Power (physics),0
Electric current,field (physics),0
Electric current,Equations of motion,0
Insulator (electricity),velocity,0
Insulator (electricity),electrostatics,0
Insulator (electricity),Electrical resistance and conductance,0
Insulator (electricity),Electric current,0
Resonance (particle physics),scattering,0
reflection (physics),mirror image,1
mirror image,Distance,0
mirror image,Length,0
Field line,Gravitational field,0
Field line,velocity,0
Field line,capacitance,0
Field line,electrostatics,1
Field line,Coulomb's law,0
field (physics),Field line,1
Field line,magnetic field,0
Field line,Mass,0
Field line,Force,0
Tangential and normal components,euclidean vector,0
Wavelength,Absorption spectroscopy,1
electromagnetic spectrum,Absorption spectroscopy,1
Energy,Absorption spectroscopy,1
Absorption spectroscopy,Length,0
Absorption spectroscopy,planet,0
Frequency,Absorption spectroscopy,1
Capacitors,dielectric,0
Capacitors,Laser,0
Capacitors,Insulator (electricity),0
Crest (physics),Doppler effect,0
Crest (physics),Geometrical optics,0
Amplitude,Crest (physics),1
Crest (physics),Wave,1
Crest (physics),Frequency,0
wave,Crest (physics),1
frequency,wave,0
reflection (physics),Wavelength,0
Light,reflection (physics),1
reflection (physics),Diffraction,0
reflection (physics),specular reflection,0
reflection (physics),Plane mirror,0
reflection (physics),mirror image,1
wave,reflection (physics),1
standing wave,Wavelength,0
standing wave,Laser,0
standing wave,Energy level,0
standing wave,Voltage,0
standing wave,Wave,1
standing wave,Frequency,0
standing wave,Physics,0
standing wave,Hertz,0
Emission spectrum,Wavelength,0
Emission spectrum,Energy,0
Emission spectrum,Energy level,0
Emission spectrum,collision,0
Emission spectrum,Temperature,0
Emission spectrum,Frequency,0
Emission spectrum,Mass,0
Emission spectrum,Physics,0
Emission spectrum,Absorption spectroscopy,0
Motion,Newton's laws of motion,1
telescope,Wavelength,0
telescope,reflection (physics),0
telescope,electromagnetic spectrum,0
telescope,Electromagnetic radiation,0
telescope,refracting telescope,0
telescope,optical microscope,0
telescope,planet,0
telescope,Mass,0
telescope,dispersion (optics),0
Huygens-Fresnel principle,Wavelength,0
Huygens-Fresnel principle,Frequency,0
Huygens-Fresnel principle,Diffraction,1
Geometrical optics,Wavelength,0
Geometrical optics,mirror image,1
Geometrical optics,Diffraction,0
Ray (optics),Total internal reflection,0
Ray (optics),Wavelength,0
Ray (optics),Diffraction,0
Ray (optics),Geometrical optics,1
Angle of incidence,Snell's law,0
Angle of incidence,reflection (physics),0
Angle of incidence,Ray (optics),0
Angle of incidence,Total internal reflection,0
Angle of incidence,specular reflection,0
Angle of incidence,Plane mirror,0
Angle of incidence,refraction,0
electrical polarity,Force,0
Energy level,potential energy,0
Energy level,Wavelength,0
Energy,Energy level,1
Energy level,Diffraction,0
Energy level,Temperature,0
electron,Energy level,1
Energy level,Frequency,0
Energy level,Absorption spectroscopy,0
refracting telescope,Wavelength,0
refracting telescope,virtual image,0
refracting telescope,gravity,0
Total internal reflection,reflection (physics),1
Total internal reflection,Laser,0
Total internal reflection,Geometrical optics,1
Gravity,Gravitational acceleration,1
Gravity,projectile motion,1
Gravity,Le Sage's theory of gravitation,1
Gravity,Gravitational field,1
Gravity,Mass,1
Gravity,Newton's law of universal gravitation,0
Gravitational constant,Newton's law of universal gravitation,0
real image,Ray (optics),0
real image,virtual image,0
real image,optical microscope,0
real image,Geometrical optics,1
Compass,direction (geometry),0
Compass,Force,0
Pitch (music),Hertz,0
Electromagnetic spectrum,Light,0
Electric charge,capacitance,1
virtual image,Geometrical optics,1
virtual image,Ray (optics),0
virtual image,optical microscope,0
Plane mirror,virtual image,1
virtual image,Length,0
virtual image,mirror image,0
Curved mirror,reflection (physics),0
Curved mirror,Plane mirror,0
Curved mirror,Laser,0
Curved mirror,Geometrical optics,0
Magnification,reflection (physics),0
Magnification,virtual image,0
Magnification,refracting telescope,0
Magnification,optical microscope,0
Phase velocity,dispersion (optics),0
Ammeter,Metre,0
