ConceptA,ConceptB,Complexity,Avg_ChapterDist,Avg_PageDist,Avg_LineDist,Avg_WordDist,Chap_Conce,Dad_Score,Prereq
Routing protocol,User Datagram Protocol,0,59.0,211.0,0.0,0.0,2.0,16000.0,0
Routing protocol,Protocol Independent Multicast,-101,-7.392156862745098,-22.95098039215686,0.0,0.0,1.0666666666666669,6001.0,1
Routing,Routing protocol,3,-10.25,-35.75,0.0,0.0,1.3333333333333333,64000.0,1
Routing protocol,Open Shortest Path First,0,4.0,16.0,0.0,0.0,2.0,16000.0,1
Routing protocol,IPv4,-86,-12.597701149425287,-24.482758620689655,0.0,0.0,1.0434782608695652,16000.0,0
Transmission Control Protocol,Slow-start,-7,-92.25,-274.125,0.0,0.0,1.3333333333333333,16000.0,0
Network congestion,Transmission Control Protocol,11,122.91666666666667,370.75,0.0,0.0,1.1428571428571428,192000.0,1
Internet protocol suite,Transmission Control Protocol,40,104.14634146341463,309.6829268292683,0.0,44.0,1.04,640004.4,1
IP address,Transmission Control Protocol,348,129.4785100286533,385.48424068767906,0.0,0.0,1.0140845070422535,5584000.0,1
Transport layer,Transmission Control Protocol,1157,115.84628670120898,344.57512953367876,0.0,89.0,1.0048543689320388,18442014.9,1
Transmission Control Protocol,Internet Control Message Protocol,-1,-113.0,-337.5,0.0,0.0,1.5,16000.0,1
Transmission Control Protocol,Open Shortest Path First,0,-122.0,-379.0,0.0,0.0,2.0,16000.0,0
Transmission Control Protocol,Automatic repeat request,0,-75.0,-202.0,0.0,0.0,2.0,16000.0,0
Flow control (data),Transmission Control Protocol,18,84.89473684210526,249.73684210526315,0.0,0.0,1.0909090909090908,304000.0,1
Transmission Control Protocol,Packet loss,-54,-110.85454545454546,-331.8545454545455,0.0,0.0,1.0357142857142858,16000.0,0
Transmission Control Protocol,Best-effort delivery,-2,-117.33333333333333,-354.0,0.0,0.0,1.3333333333333333,16000.0,0
Transmission Control Protocol,Asynchronous Transfer Mode,0,-87.0,-254.0,0.0,0.0,2.0,16000.0,0
Transmission Control Protocol,4G,-12,-139.3846153846154,-430.61538461538464,0.0,0.0,1.1111111111111112,16000.0,0
Transmission Control Protocol,Time-division multiplexing,0,-9.0,-23.0,0.0,0.0,2.0,16000.0,0
Transmission Control Protocol,Simple Mail Transfer Protocol,-1,-40.0,-103.5,0.0,0.0,1.5,16000.0,1
Transmission Control Protocol,Port (computer networking),-1157,-115.84628670120898,-344.57512953367876,0.0,-89.0,1.0048543689320388,-8.9,0
Network address translation,Transmission Control Protocol,2,109.0,330.0,0.0,0.0,1.5,48000.0,1
Transmission Control Protocol,File Transfer Protocol,0,-44.0,-112.0,0.0,0.0,2.0,16000.0,0
Communications protocol,Transmission Control Protocol,0,80.0,226.0,0.0,0.0,2.0,16000.0,1
User Datagram Protocol,Transmission Control Protocol,0,67.0,184.0,0.0,0.0,2.0,16000.0,0
User Datagram Protocol,Domain Name System,-2,-28.666666666666668,-96.33333333333333,0.0,0.0,1.3333333333333333,16000.0,0
User Datagram Protocol,Multicast,-5,-81.33333333333333,-278.0,0.0,0.0,1.3333333333333333,16000.0,0
User Datagram Protocol,Network congestion,-11,-55.916666666666664,-186.75,0.0,0.0,1.1428571428571428,16000.0,0
User Datagram Protocol,Routing Information Protocol,-387,-62.46907216494845,-216.81443298969072,0.0,0.0,1.015625,16000.0,0
User Datagram Protocol,Port (computer networking),-1157,-48.84628670120898,-160.57512953367876,0.0,0.0,1.0048543689320388,1000.5,0
User Datagram Protocol,Best-effort delivery,-2,-50.333333333333336,-170.0,0.0,0.0,1.3333333333333333,16000.0,0
User Datagram Protocol,Open Shortest Path First,0,-55.0,-195.0,0.0,0.0,2.0,16000.0,0
Load balancing (computing),BitTorrent,-32,116.79411764705883,374.3235294117647,0.0,0.0,0.5909090909090909,32000.0,0
Reliability (computer networking),Load balancing (computing),181,-121.17213114754098,-371.10928961748635,0.0,0.0,0.512987012987013,2912999.5,1
Load balancing (computing),Computer network,-181,121.17213114754098,371.10928961748635,0.0,0.0,0.512987012987013,17000.5,0
Load balancing (computing),Server (computing),-1058,117.05943396226415,369.48867924528304,0.0,7.0,0.5087719298245614,999.2,0
Load balancing (computing),Routing,-2,93.75,274.75,0.0,0.0,0.8333333333333334,32000.0,0
Load balancing (computing),Client-server model,-1058,117.05943396226415,369.48867924528304,0.0,7.0,0.5087719298245614,999.2,0
Network congestion,Load balancing (computing),10,-86.58333333333333,-263.25,0.0,0.0,0.6428571428571429,192000.0,1
Network address translation,Load balancing (computing),1,-100.5,-304.0,0.0,0.0,1.0,48000.0,1
Load balancing (computing),Throughput,-138,134.8,411.4142857142857,0.0,0.0,0.527027027027027,32000.0,1
IP address,Load balancing (computing),347,-80.02148997134671,-248.5157593123209,0.0,0.0,0.5140845070422535,5569000.5,1
Load balancing (computing),OSI model,0,191.5,586.5,0.0,0.0,1.5,32000.0,0
Load balancing (computing),File Transfer Protocol,1,165.5,522.0,0.0,0.0,1.5,32000.0,0
Load balancing (computing),Domain name,-1,113.83333333333333,353.6666666666667,0.0,0.0,0.8333333333333334,32000.0,0
Load balancing (computing),Local area network,-20,73.86363636363636,208.0,0.0,0.0,0.625,32000.0,0
Link layer,IPv6,32,8.344642857142857,37.55,0.0,0.0,0.08575581395348837,1534995.1,1
Internet,Link layer,-109,-10.794642857142858,-38.333333333333336,0.0,0.0,0.5232558139534884,48000.0,1
Internet protocol suite,Link layer,-71,-30.64830139372822,-114.3170731707317,0.0,0.0,0.06325581395348838,415032.1,1
Link layer,Carrier sense multiple access with collision detection,107,-14.405357142857143,-40.0,0.0,0.0,0.2732558139534884,1689064.5,0
OSI model,Link layer,-110,-116.79464285714286,-376.5,0.0,0.0,1.0232558139534884,2000.5,1
Link layer,IPv6 packet,32,8.344642857142857,37.55,0.0,0.0,0.08575581395348837,1534995.1,1
Link layer,Network layer,-101,24.559901073105298,87.32863849765258,0.0,19.22222222222222,0.03912882982650424,786093.0999999999,0
Link layer,Data link layer,109,47.461309523809526,161.0,0.0,5.0,0.3565891472868217,1692980.4,0
Link layer,Address Resolution Protocol,109,-15.538690476190476,-48.0,0.0,0.0,0.5232558139534884,1672006.0,1
Link layer,Protocol stack,72,35.59464285714286,121.6,0.0,-75.5,0.060292850990525414,1071898.0,0
Link layer,MAC address,14,-20.491071428571427,-62.37755102040816,0.0,22.0,0.08992248062015504,1343019.9,0
Link layer,Open Shortest Path First,111,12.794642857142858,45.0,0.0,0.0,1.0232558139534884,1792000.0,0
Link layer,Internet protocol,71,30.64830139372822,114.3170731707317,0.0,0.0,0.06325581395348838,1575989.4,0
Link layer,Local area network,90,-0.8417207792207793,-2.0,0.0,-63.5,0.1482558139534884,1544995.0,0
Link layer,IPv4,25,-3.8030582922824303,4.517241379310345,0.0,0.0,0.06673407482305359,1553961.1,1
Internet Control Message Protocol,IPv6,-78,-13.45,-48.95,0.0,0.0,0.5625,10003.7,0
Transmission Control Protocol,Internet Control Message Protocol,-1,-113.0,-337.5,0.0,0.0,1.5,16000.0,1
Internet Control Message Protocol,Denial-of-service attack,-2,20.25,67.0,0.0,0.0,0.75,32000.0,0
Internet Control Message Protocol,Router (computing),-946,-9.968354430379748,-38.7753164556962,0.0,0.0,0.5078125,993.9,0
Internet Control Message Protocol,Internet Group Management Protocol,-1,-11.0,-48.166666666666664,0.0,0.0,1.0,32000.0,1
Internet Control Message Protocol,Network address translation,-1,4.0,7.5,0.0,0.0,1.0,22003.0,1
Internet protocol suite,Internet Control Message Protocol,39,-8.853658536585366,-27.817073170731707,0.0,0.0,0.54,549991.9,1
Internet Control Message Protocol,IP fragmentation,-1,0.0,6.166666666666667,0.0,0.0,1.0,21998.0,1
Internet Protocol,Internet Control Message Protocol,39,-8.853658536585366,-27.817073170731707,0.0,0.0,0.54,549991.9,1
Internet Control Message Protocol,OSI model,0,95.0,290.0,0.0,0.0,1.5,32000.0,0
Internet Control Message Protocol,Network layer,-211,2.7652582159624415,0.8286384976525821,0.0,-57.0,0.5158730158730159,996.8,0
Internet Control Message Protocol,User Datagram Protocol,1,46.0,153.5,0.0,0.0,1.5,32000.0,0
Internet Control Message Protocol,IP multicast,-4,-35.333333333333336,-124.5,0.0,0.0,0.8333333333333334,32000.0,0
Internet Control Message Protocol,Packet loss,-53,2.1454545454545455,5.6454545454545455,0.0,0.0,0.5357142857142857,32000.0,0
Internet Control Message Protocol,Datagram,1,46.0,153.5,0.0,0.0,1.5,32000.0,1
Internet Control Message Protocol,Communications protocol,1,33.0,111.5,0.0,0.0,1.5,32000.0,0
Internet Control Message Protocol,Internet protocol,-39,8.853658536585366,27.817073170731707,0.0,0.0,0.54,5987.1,0
Internet Control Message Protocol,IPv4,-85,-25.597701149425287,-81.98275862068965,0.0,0.0,0.5434782608695652,5985.3,0
Carrier sense multiple access with collision avoidance,Computer network,-178,60.87213114754098,201.10928961748633,0.0,0.0,0.262987012987013,80000.0,1
Carrier sense multiple access with collision avoidance,Network congestion,-7,26.283333333333335,93.25,0.0,0.0,0.3928571428571429,80000.0,0
Carrier sense multiple access with collision avoidance,OSI model,3,131.2,416.5,0.0,0.0,1.25,80000.0,0
Carrier sense multiple access with collision avoidance,Exponential backoff,0,-1.4,-7.0,0.0,0.0,0.75,59997.0,0
Channel access method,Carrier sense multiple access with collision avoidance,236,-15.170954356846472,-51.78423236514523,0.0,126.5,0.2708333333333333,3349141.9999999995,1
Carrier sense multiple access with collision avoidance,Local area network,-17,13.563636363636364,38.0,0.0,0.0,0.375,58974.0,0
Carrier sense multiple access,ALOHAnet,-3,3.7,24.5,0.0,0.0,0.5,58988.4,0
Carrier sense multiple access,Wi-Fi,4,139.2,437.0,0.0,0.0,1.25,80000.0,0
Carrier sense multiple access,Link layer,-107,14.405357142857143,40.0,0.0,0.0,0.2732558139534884,38985.2,0
Exponential backoff,Retransmission (data networks),-52,46.23157894736842,165.59649122807016,0.0,-33.0,0.5416666666666666,33986.7,0
Exponential backoff,Carrier sense multiple access with collision detection,0,1.4,7.0,0.0,0.0,0.75,40010.0,0
Exponential backoff,Network congestion,-7,27.683333333333334,100.25,0.0,0.0,0.6428571428571429,80000.0,0
Channel access method,OSI model,239,116.02904564315352,364.7157676348548,0.0,0.0,1.0208333333333333,3856000.0,0
Channel access method,Link layer,129,-0.7655972139893301,-11.784232365145229,0.0,68.8,0.044089147286821714,2290912.5,0
Channel access method,Carrier sense multiple access with collision avoidance,236,-15.170954356846472,-51.78423236514523,0.0,126.5,0.2708333333333333,3349141.9999999995,1
Channel access method,Carrier sense multiple access,236,-15.170954356846472,-51.78423236514523,0.0,126.5,0.2708333333333333,3349141.9999999995,1
Channel access method,Carrier sense multiple access with collision detection,236,-15.170954356846472,-51.78423236514523,0.0,126.5,0.2708333333333333,3349141.9999999995,1
Channel access method,Local area network,219,-1.6073179932101094,-13.784232365145229,0.0,62.0,0.14583333333333334,3403862.0,0
Channel access method,Data link layer,129,-0.7655972139893301,-11.784232365145229,0.0,68.8,0.044089147286821714,2290912.5,0
Channel access method,Ethernet,204,-20.26825165414377,-72.91936750028036,0.0,0.0,0.14583333333333334,3579013.7,1
Channel access method,4G,228,-5.355569741461857,-18.399616980529842,0.0,0.0,0.13194444444444445,3582963.4000000013,0
Channel access method,3G,190,-24.75526808233667,-78.01952648279229,0.0,260.5,0.0763888888888889,3475009.2,0
Channel access method,GSM,202,-45.63762102351314,-141.78423236514521,0.0,-48.5,0.08333333333333333,3494974.3000000007,0
Channel access method,Physical layer,227,14.386188500296385,40.78719620628334,0.0,0.0,0.13194444444444445,3689011.8,0
Channel access method,Multiplexing,240,125.02904564315352,389.2157676348548,0.0,0.0,1.0208333333333333,3856000.0,1
Channel access method,IEEE 802.11,218,-44.840519574237774,-136.91466714775393,0.0,162.0,0.09775641025641026,3246014.1,0
Channel access method,Access network,155,10.42439448036283,28.07623275113384,0.0,3.5,0.043560606060606064,2198846.6,0
Channel access method,2G,229,-40.804287690179805,-130.28423236514521,0.0,-31.5,0.2708333333333333,3717012.0,0
Channel access method,Time-division multiplexing,240,125.02904564315352,389.2157676348548,0.0,0.0,1.0208333333333333,3856000.0,0
Channel access method,Transmission medium,239,122.02904564315352,381.7157676348548,0.0,0.0,0.5208333333333334,3791007.0,0
Channel access method,Code division multiple access,239,-17.970954356846473,-64.28423236514523,0.0,-33.0,0.5208333333333334,3699949.7,1
Channel access method,Bluetooth,224,-31.79448376861118,-104.37246765926288,0.0,0.0,0.14583333333333334,3234875.7,0
Channel access method,Frequency-division multiplexing,238,82.36237897648687,254.21576763485479,0.0,-128.0,0.3541666666666667,3750007.7,0
Local area network,DSL modem,18,131.13636363636363,417.25,0.0,0.0,0.625,352000.0,0
Local area network,Multipath propagation,16,-34.03030303030303,-99.5,0.0,0.0,0.4583333333333333,352000.0,0
Local area network,Network service,14,14.136363636363637,54.625,0.0,0.0,0.26785714285714285,336998.5,0
Local area network,Carrier sense multiple access with collision detection,17,-13.563636363636364,-38.0,0.0,0.0,0.375,321032.0,0
Distributed hash table,BitTorrent,-29,-33.90588235294118,-109.47647058823529,0.0,0.0,0.42424242424242425,10015.5,0
Distributed hash table,Overlay network,-5,-41.0,-136.8,0.0,0.0,0.5,34998.5,0
Distributed hash table,Computer network,-178,-29.527868852459015,-112.69071038251366,0.0,0.0,0.3463203463203463,49992.0,0
Distributed hash table,Multicast,-1,-89.53333333333333,-311.8,0.0,0.0,0.6666666666666666,80000.0,0
Distributed hash table,Routing,1,-56.95,-209.05,0.0,0.0,0.6666666666666666,80000.0,0
Web cache,Distributed hash table,15,-3.05,-0.45,0.0,0.0,0.5333333333333333,320000.0,1
Distributed hash table,Peer-to-peer,-13,-12.755555555555556,-53.8,0.0,0.0,0.4444444444444444,24988.5,0
Domain Name System,Distributed hash table,-2,36.86666666666667,130.13333333333333,0.0,0.0,0.6666666666666666,48000.0,1
Distributed hash table,Load balancing (computing),3,-150.7,-483.8,0.0,0.0,0.8333333333333334,80000.0,0
BitTorrent,Server (computing),-1026,0.2653163152053274,-4.834850166481687,0.0,142.0,0.09968102073365233,106035.19999999998,0
BitTorrent,Internet protocol,-7,-11.440459110473459,-50.006456241033,0.0,0.0,0.13090909090909092,504004.0,0
BitTorrent,IP address,-315,-36.772627675712116,-125.80777009944379,0.0,-14.333333333333334,0.10499359795134444,117999.60000000002,0
BitTorrent,Internet Protocol,-7,-11.440459110473459,-50.006456241033,0.0,0.0,0.13090909090909092,504004.0,0
BitTorrent,File Transfer Protocol,33,48.705882352941174,147.6764705882353,0.0,0.0,1.0909090909090908,544000.0,1
BitTorrent,Transmission Control Protocol,33,92.70588235294117,259.6764705882353,0.0,0.0,1.0909090909090908,544000.0,0
BitTorrent,Peer-to-peer file sharing,16,21.15032679738562,55.6764705882353,0.0,0.0,0.202020202020202,318904.5,1
BitTorrent,Hypertext Transfer Protocol,33,56.705882352941174,166.6764705882353,0.0,0.0,1.0909090909090908,544000.0,0
BitTorrent,Internet,31,-31.294117647058822,-125.99019607843137,0.0,0.0,0.5909090909090909,544000.0,0
Overlay network,Asynchronous Transfer Mode,9,12.8,33.0,0.0,0.0,1.1666666666666667,160000.0,0
Overlay network,Multicast,4,-48.53333333333333,-175.0,0.0,0.0,0.5,160000.0,0
Overlay network,Router (computing),-938,-23.168354430379747,-89.2753164556962,0.0,-142.0,0.17447916666666666,38988.3,0
Overlay network,IP multicast,4,-48.53333333333333,-175.0,0.0,0.0,0.5,160000.0,0
Computer network,Domain Name System,180,-7.33879781420765,-17.442622950819672,0.0,0.0,0.3463203463203463,2903001.0,1
Domain Name System,Server (computing),-1057,3.2261006289308174,15.822012578616352,0.0,0.0,0.34210526315789475,16993.1,0
Domain Name System,Internet protocol,-38,-8.479674796747968,-29.349593495934958,0.0,0.0,0.37333333333333335,38001.0,0
Domain Name System,Internet protocol suite,-38,-8.479674796747968,-29.349593495934958,0.0,0.0,0.37333333333333335,38001.0,1
Domain Name System,IP address,-346,-33.811843361986625,-105.15090735434575,0.0,0.0,0.3474178403755869,33001.0,0
Domain Name System,Internet Protocol,-38,-8.479674796747968,-29.349593495934958,0.0,0.0,0.37333333333333335,38001.0,0
Domain Name System,OSI model,1,77.66666666666667,232.83333333333334,0.0,0.0,1.3333333333333333,48000.0,0
Domain Name System,Transmission Control Protocol,2,95.66666666666667,280.3333333333333,0.0,0.0,1.3333333333333333,48000.0,0
Domain Name System,User Datagram Protocol,2,28.666666666666668,96.33333333333333,0.0,0.0,1.3333333333333333,48000.0,1
Domain Name System,Load balancing (computing),1,-113.83333333333333,-353.6666666666667,0.0,0.0,0.8333333333333334,48000.0,0
Domain Name System,Distributed hash table,-2,36.86666666666667,130.13333333333333,0.0,0.0,0.6666666666666666,48000.0,1
Domain Name System,Internet,0,-28.333333333333332,-105.33333333333333,0.0,0.0,0.8333333333333334,48000.0,0
Domain Name System,MX record,-2,41.266666666666666,146.93333333333334,0.0,0.0,0.8333333333333334,37999.0,0
Domain Name System,Application layer,-81,25.666666666666668,82.39285714285714,0.0,0.0,0.355072463768116,23001.5,1
Domain Name System,Simple Mail Transfer Protocol,1,55.666666666666664,176.83333333333334,0.0,0.0,0.8333333333333334,48000.0,1
Domain Name System,Proxy server,-6,-74.33333333333333,-216.55555555555554,0.0,0.0,0.5,48000.0,0
Domain Name System,Email,-27,-15.066666666666666,-54.266666666666666,0.0,0.0,0.3888888888888889,48000.0,0
Domain Name System,Top-level domain,-2,42.86666666666667,150.53333333333333,0.0,0.0,0.8333333333333334,37997.0,1
Domain Name System,Port (computer networking),-1155,-20.179620034542314,-64.24179620034542,0.0,0.0,0.3381877022653721,2995.5,0
Domain Name System,Root name server,0,-16.0,-36.666666666666664,0.0,0.0,0.6666666666666666,48000.0,1
Domain name,Domain Name System,-8,-7.242424242424242,-16.939393939393938,0.0,0.0,0.4761904761904762,0.0,1
Domain Name System,Botnet,0,74.66666666666667,224.0,0.0,0.0,0.6666666666666666,48000.0,0
Name server,Domain Name System,0,16.0,36.666666666666664,0.0,0.0,0.6666666666666666,48000.0,1
Domain Name System,Dynamic Host Configuration Protocol,2,-19.333333333333332,-59.666666666666664,0.0,0.0,1.3333333333333333,48000.0,1
Domain Name System,CNAME record,1,40.666666666666664,145.33333333333334,0.0,0.0,1.3333333333333333,48000.0,1
Domain Name System,Data center,-66,-35.927536231884055,-127.71014492753623,0.0,0.0,0.3921568627450979,48000.0,0
Domain Name System,Wi-Fi,2,85.66666666666667,253.33333333333334,0.0,0.0,1.3333333333333333,48000.0,0
Domain Name System,Hypertext Transfer Protocol,2,59.666666666666664,187.33333333333334,0.0,0.0,1.3333333333333333,48000.0,1
Domain Name System,Network service,-5,-25.833333333333332,-91.04166666666667,0.0,0.0,0.4761904761904762,48000.0,0
Domain Name System,Spyware,2,77.66666666666667,229.33333333333334,0.0,0.0,1.3333333333333333,48000.0,0
Domain Name System,Classless Inter-Domain Routing,-385,-33.802405498281786,-120.48109965635739,0.0,-45.0,0.3489583333333333,31995.5,0
Domain Name System,IPv4,-84,-42.93103448275862,-139.1494252873563,0.0,0.0,0.37681159420289856,48000.0,0
Domain Name System,IPv6,-77,-30.783333333333335,-106.11666666666666,0.0,0.0,0.3958333333333333,48000.0,0
Multicast,IPv6,-74,21.883333333333333,75.55,0.0,-17.0,0.3958333333333333,39994.3,1
Multicast,Reliability (computer networking),-177,60.005464480874316,199.10928961748633,0.0,0.0,0.3463203463203463,55996.0,1
Multicast,Routing,2,32.583333333333336,102.75,0.0,0.0,0.6666666666666666,96000.0,1
Multicast,Reverse path forwarding,0,20.0,56.333333333333336,0.0,0.0,0.6666666666666666,55003.5,1
Multicast,IP multicast,-96,14.941176470588236,44.049019607843135,0.0,10.5,0.4,6.3000000000000025,1
Multicast,Multiprotocol Label Switching,4,-3.6666666666666665,-20.0,0.0,0.0,1.3333333333333333,96000.0,1
Multicast,packet forwarding,3,78.66666666666667,249.0,0.0,0.0,0.6666666666666666,96000.0,1
Multicast,Open Shortest Path First,5,26.333333333333332,83.0,0.0,0.0,1.3333333333333333,96000.0,1
Multicast,IPv4,-81,9.735632183908047,42.51724137931034,0.0,0.0,0.37681159420289856,55988.0,1
Routing,Router (computing),-944,-7.218354430379747,-17.025316455696203,0.0,-54.0,0.3411458333333333,999.2,1
Routing,Internet protocol,-37,11.603658536585366,49.56707317073171,0.0,0.0,0.37333333333333335,49003.0,0
Routing,Internet protocol suite,-37,11.603658536585366,49.56707317073171,0.0,0.0,0.37333333333333335,49003.0,0
Routing,Routing Information Protocol,-384,-13.719072164948454,-41.56443298969072,0.0,10.75,0.3489583333333333,5.000000000000002,0
Routing,Internet Protocol,-37,11.603658536585366,49.56707317073171,0.0,0.0,0.37333333333333335,49003.0,0
Routing,OSI model,2,97.75,311.75,0.0,0.0,1.3333333333333333,64000.0,0
Routing,Routing protocol,3,-10.25,-35.75,0.0,0.0,1.3333333333333333,64000.0,1
Routing,Hierarchical routing,-384,-13.719072164948454,-41.56443298969072,0.0,10.75,0.3489583333333333,5.000000000000002,0
Routing,Routing control plane,-384,-13.719072164948454,-41.56443298969072,0.0,10.75,0.3489583333333333,5.000000000000002,1
Routing,Open Shortest Path First,3,-6.25,-19.75,0.0,0.0,1.3333333333333333,64000.0,0
Routing,Virtual LAN,3,-41.25,-136.75,0.0,0.0,1.3333333333333333,64000.0,0
Routing,Overlay network,-6,15.95,72.25,0.0,0.0,0.5,64000.0,0
Routing,Flooding (computer networking),-19,4.706521739130435,16.815217391304348,0.0,0.0,0.42424242424242425,64000.0,0
Multicast,Routing,2,32.583333333333336,102.75,0.0,0.0,0.6666666666666666,96000.0,1
Routing,Packet switching,-33,88.31756756756756,279.97972972972974,0.0,0.0,0.3958333333333333,64000.0,1
Routing,Network layer,-209,5.515258215962441,22.578638497652584,0.0,0.0,0.3492063492063492,19002.5,0
Routing,Circuit switching,-18,101.93181818181819,322.34090909090907,0.0,0.0,0.5,64000.0,0
Routing,Asynchronous Transfer Mode,3,28.75,105.25,0.0,0.0,1.3333333333333333,64000.0,0
Routing,Network delay,-7,-34.25,-91.93181818181819,0.0,0.0,0.4761904761904762,64000.0,0
Routing,Reverse path forwarding,-2,-12.583333333333334,-46.416666666666664,0.0,0.0,0.6666666666666666,64000.0,1
Routing,Packet forwarding,1,46.083333333333336,146.25,0.0,0.0,0.6666666666666666,49003.5,0
Routing,Digital subscriber line,3,109.75,344.25,0.0,0.0,1.3333333333333333,64000.0,0
Routing,Wi-Fi,3,105.75,332.25,0.0,0.0,1.3333333333333333,64000.0,0
Routing,Classless Inter-Domain Routing,-384,-13.719072164948454,-41.56443298969072,0.0,10.75,0.3489583333333333,5.000000000000002,0
Routing,Network address translation,1,6.75,29.25,0.0,0.0,0.8333333333333334,49002.0,1
Routing,Subnetwork,3,-43.25,-138.75,0.0,0.0,1.3333333333333333,64000.0,0
Routing,DSL modem,0,111.25,350.5,0.0,0.0,0.8333333333333334,64000.0,0
Routing,packet forwarding,1,46.083333333333336,146.25,0.0,0.0,0.6666666666666666,49003.5,0
Routing,Protocol Independent Multicast,-98,-17.642156862745097,-58.700980392156865,0.0,0.0,0.4,34001.5,1
Web cache,Web page,-44,-48.40625,-161.796875,0.0,0.0,0.23125,153041.9,0
Web cache,Proxy server,11,-114.25,-347.1388888888889,0.0,-24.0,0.3666666666666665,143014.9,1
Web cache,Web application,14,24.083333333333332,65.08333333333333,0.0,0.0,0.45,320000.0,0
Web cache,Hypertext Transfer Protocol,19,19.75,56.75,0.0,0.0,1.2,320000.0,1
Web cache,Distributed hash table,15,-3.05,-0.45,0.0,0.0,0.5333333333333333,320000.0,1
Peer-to-peer,Computer network,-165,-16.772313296903462,-58.89071038251366,0.0,0.0,0.1240981240981241,197002.2,0
Peer-to-peer,Server (computing),-1042,-20.885010482180295,-60.511320754716984,0.0,29.666666666666668,0.11988304093567252,75044.7,0
Peer-to-peer,Network congestion,6,-51.361111111111114,-166.75,0.0,0.0,0.25396825396825395,288000.0,0
Peer-to-peer,Internet protocol suite,-23,-32.59078590785908,-105.6829268292683,0.0,0.0,0.1511111111111111,273008.5,0
Peer-to-peer,Client (computing),-656,-36.74118034948896,-110.67655786350149,0.0,35.6,0.12330623306233066,107043.9,0
Peer-to-peer,Transmission Control Protocol,17,71.55555555555556,204.0,0.0,0.0,1.1111111111111112,273008.5,0
Peer-to-peer,Local area network,-4,-64.08080808080808,-222.0,0.0,0.0,0.2361111111111111,273012.0,0
Peer-to-peer,BitTorrent,-16,-21.15032679738562,-55.6764705882353,0.0,0.0,0.202020202020202,148019.0,0
Peer-to-peer,Overlay network,8,-28.244444444444444,-83.0,0.0,0.0,0.2777777777777778,257997.0,0
Peer-to-peer,Multicast,12,-76.77777777777777,-258.0,0.0,-149.0,0.4444444444444444,256985.6,0
Peer-to-peer,Routing,14,-44.19444444444444,-155.25,0.0,0.0,0.4444444444444444,288000.0,0
Peer-to-peer,Web cache,-2,15.805555555555555,54.25,0.0,0.0,0.3111111111111111,288000.0,0
Peer-to-peer,Internet,15,-52.44444444444444,-181.66666666666666,0.0,0.0,0.6111111111111112,288000.0,0
Peer-to-peer,Internet service provider,14,-85.44444444444444,-267.75,0.0,0.0,0.3611111111111111,278001.0,0
Peer-to-peer,Application layer,-66,1.5555555555555556,6.059523809523809,0.0,0.0,0.13285024154589373,126992.2,0
Peer-to-peer,Simple Mail Transfer Protocol,16,31.555555555555557,100.5,0.0,0.0,0.6111111111111112,288000.0,0
Peer-to-peer,Email,-12,-39.17777777777778,-130.6,0.0,0.0,0.16666666666666666,227999.0,0
Peer-to-peer,Botnet,15,50.55555555555556,147.66666666666666,0.0,0.0,0.4444444444444444,288000.0,0
Peer-to-peer,Network service,10,-49.94444444444444,-167.375,0.0,0.0,0.25396825396825395,288000.0,0
Peer-to-peer,Denial-of-service attack,14,-21.194444444444443,-66.5,0.0,0.0,0.3611111111111111,288000.0,0
Peer-to-peer,Client-server model,-1042,-20.885010482180295,-60.511320754716984,0.0,29.666666666666668,0.11988304093567252,75044.7,0
Peer-to-peer,File Transfer Protocol,17,27.555555555555557,92.0,0.0,0.0,1.1111111111111112,288000.0,0
Peer-to-peer,Peer-to-peer file sharing,17,49.55555555555556,144.0,0.0,0.0,1.1111111111111112,272000.0,1
Peer-to-peer,Internet access,-28,-19.618357487922705,-75.56521739130434,0.0,0.0,0.15458937198067632,258007.5,0
Peer-to-peer,File transfer,17,27.555555555555557,92.0,0.0,0.0,1.1111111111111112,288000.0,0
Computer network,Packet switching,146,60.895436420026584,183.6204401122434,0.0,31.0,0.07548701298701299,2345050.4,1
Packet switching,Router (computing),-911,-95.53592199794731,-297.00504618542595,0.0,84.0,0.0703125,244044.3,0
Packet switching,Virtual circuit,20,-82.74403815580285,-260.0826709062003,0.0,0.0,0.20535714285714285,592000.0,1
Packet switching,Internet protocol,-4,-76.71390903098221,-230.412656558998,0.0,0.0,0.1025,536989.5,0
Packet switching,Internet protocol suite,-4,-76.71390903098221,-230.412656558998,0.0,0.0,0.1025,536989.5,0
Packet switching,Transport layer,-1121,-88.41385426877655,-265.3048592634085,0.0,-65.33333333333333,0.06735436893203882,102023.9,0
Packet switching,Internet Protocol,-4,-76.71390903098221,-230.412656558998,0.0,0.0,0.1025,536989.5,0
Packet switching,OSI model,35,9.432432432432432,31.77027027027027,0.0,0.0,1.0625,592000.0,0
Packet switching,Transmission Control Protocol,36,27.43243243243243,79.27027027027027,0.0,0.0,1.0625,592000.0,0
Packet switching,User Datagram Protocol,36,-39.567567567567565,-104.72972972972973,0.0,0.0,1.0625,592000.0,0
Packet switching,Link layer,-75,-107.36221042471043,-344.72972972972974,0.0,0.0,0.08575581395348837,556011.0,0
Packet switching,Local area network,15,-108.2039312039312,-346.72972972972974,0.0,0.0,0.1875,565973.9,0
